"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"FEV1 Percent Predicted","279.181818181818","283.818181818182","77.6198182632598","82.3464114198526","0.942601103374211","-0.0852807247673129","-0.0573988966257893","0.0573988966257893","-1","non-BO","0.761325966850829","0.881416964575886"
"FEV1 Percent Predicted","283.818181818182","288.454545454545","77.2342499735417","82.5061130531709","0.936103363926116","-0.0952602548326358","-0.063896636073884","0.063896636073884","-1","non-BO","0.742541436464088","0.878372187036788"
"FEV1 Percent Predicted","288.454545454545","293.090909090909","76.7836764084839","82.6870085623279","0.928606291889322","-0.106861038787042","-0.0713937081106785","0.0713937081106785","-1","non-BO","0.706077348066298","0.856118784530387"
"FEV1 Percent Predicted","293.090909090909","297.727272727273","76.2728794709431","82.8915473646004","0.920152680169609","-0.120054828665711","-0.0798473198303908","0.0798473198303908","-1","non-BO","0.664088397790055","0.843538781660329"
"FEV1 Percent Predicted","297.727272727273","302.363636363636","75.7066410637762","83.1185765231587","0.910826968297305","-0.134751086622328","-0.0891730317026948","0.0891730317026948","-1","non-BO","0.630939226519337","0.827041959086158"
"FEV1 Percent Predicted","302.363636363636","307","75.0897430898397","83.3643914738404","0.900741212912263","-0.150815422228899","-0.0992587870877372","0.0992587870877372","-1","non-BO","0.567955801104972","0.781978056182398"
"FEV1 Percent Predicted","307","311.636363636364","74.4269674519906","83.6252648269378","0.890005760890766","-0.16811342040199","-0.109994239109234","0.109994239109234","-1","non-BO","0.539226519337017","0.78067122948792"
"FEV1 Percent Predicted","311.636363636364","316.272727272727","73.7230960530855","83.897469192743","0.878728485643789","-0.186510632505863","-0.121271514356211","0.121271514356211","-1","non-BO","0.492817679558011","0.74692679558011"
"FEV1 Percent Predicted","316.272727272727","320.909090909091","72.9829107959812","84.1772771815481","0.867014392002445","-0.205872153230074","-0.132985607997555","0.132985607997555","-1","non-BO","0.450828729281768","0.728839779005525"
"FEV1 Percent Predicted","320.909090909091","325.545454545455","72.2111935835344","84.4609614036453","0.854965328164236","-0.226062180034748","-0.145034671835764","0.145034671835764","-1","non-BO","0.419889502762431","0.728839779005525"
"FEV1 Percent Predicted","325.545454545455","330.181818181818","71.412726318602","84.7447944693267","0.842679798396936","-0.246943555084475","-0.157320201603064","0.157320201603064","-1","non-BO","0.383425414364641","0.728839779005525"
"FEV1 Percent Predicted","330.181818181818","334.818181818182","70.5922909040406","85.0250489888845","0.830252869519302","-0.268377290909318","-0.169747130480698","0.169747130480698","-1","non-BO","0.356906077348066","0.728839779005525"
"FEV1 Percent Predicted","334.818181818182","339.454545454545","69.754669242707","85.2979975726109","0.817776163893268","-0.290222082321612","-0.182223836106732","0.182223836106732","-1","non-BO","0.339226519337017","0.728839779005525"
"FEV1 Percent Predicted","339.454545454545","344.090909090909","68.904643237458","85.5599128307979","0.805337931721866","-0.312333808409084","-0.194662068278134","0.194662068278134","-1","non-BO","0.312707182320442","0.728839779005525"
"FEV1 Percent Predicted","344.090909090909","348.727272727273","68.0469947911503","85.8070673737379","0.793023195802363","-0.33456502974043","-0.206976804197637","0.206976804197637","-1","non-BO","0.289502762430939","0.728839779005525"
"FEV1 Percent Predicted","348.727272727273","353.363636363636","67.1865058066407","86.0357338117228","0.780913962489923","-0.356764487271296","-0.219086037510077","0.219086037510077","-1","non-BO","0.267403314917127","0.728839779005525"
"FEV1 Percent Predicted","353.363636363636","358","66.3279581867859","86.2421847550449","0.769089493444284","-0.378776610827615","-0.230910506555716","0.230910506555716","-1","non-BO","0.256353591160221","0.728839779005525"
"FEV1 Percent Predicted","358","362.636363636364","65.4761338344426","86.4226928139963","0.757626633728759","-0.400441046455662","-0.242373366271241","0.242373366271241","-1","non-BO","0.21767955801105","0.728839779005525"
"FEV1 Percent Predicted","362.636363636364","367.272727272727","64.6358146524678","86.5735305988692","0.746600192984529","-0.42159221333212","-0.253399807015471","0.253399807015471","-1","non-BO","0.204419889502762","0.728839779005525"
"FEV1 Percent Predicted","367.272727272727","371.909090909091","63.811782543718","86.6909707199557","0.736083377700936","-0.442058902269839","-0.263916622299064","0.263916622299064","-1","non-BO","0.185635359116022","0.728839779005525"
"FEV1 Percent Predicted","371.909090909091","376.545454545455","63.00881941105","86.7713946154293","0.72614736331374","-0.461665738473391","-0.27385263668626","0.27385263668626","-1","non-BO","0.170165745856354","0.728839779005525"
"FEV1 Percent Predicted","376.545454545455","381.181818181818","62.2317071573206","86.8210896392233","0.716780996597929","-0.480395705925654","-0.283219003402071","0.283219003402071","-1","non-BO","0.150276243093923","0.728839779005525"
"FEV1 Percent Predicted","381.181818181818","385.818181818182","61.4852276853865","86.8540725639056","0.70791415843105","-0.498353664966276","-0.29208584156895","0.29208584156895","-1","non-BO","0.139226519337017","0.728839779005525"
"FEV1 Percent Predicted","385.818181818182","390.454545454545","60.7741628981046","86.8764268904127","0.69954721980873","-0.515506651529301","-0.30045278019127","0.30045278019127","-1","non-BO","0.130386740331492","0.728839779005525"
